rn	auc	thresh	direction	Group	alpha
USP53	53.4420975965039	-0.204319511088794	greater	13	0.9
PHLDA2	84.6642388929342	1.31627975679781	greater	13	0.9
LDHA	60.1718863801897	-0.104602801276549	greater	13	0.9
COL4A2	53.9075018208302	0.314504011009248	greater	13	0.9
HSP90B1	51.5185724690455	-0.194882572327942	greater	13	0.9
LOXL2	65.0123816460306	0.0485831137514278	less	13	0.9
NQO1	59.6576839038602	-0.627815001604037	less	13	0.9
TXN	60.3029861616897	0.420445329383007	greater	13	0.9
LGALS1	69.523670793882	0.647880195025001	greater	13	0.9
VGLL3	84.5994173343046	0.0878281167482568	greater	13	0.9
RCAN1	62.8725418790969	-1.08842468524907	less	13	0.9
TXNRD1	53.871085214858	0.60545399157214	less	13	0.9
SAT1	73.972323379461	-1.05696056461223	less	13	0.9
MMP2	83.3292061179898	-0.962853423186405	less	13	0.9
CAPG	58.1951930080117	0.136522533864195	less	13	0.9
AEBP1	82.5724690458849	-1.50379210078584	less	13	0.9
FABP5	62.7327021121631	-0.688294818139568	less	13	0.9
TUBA1A	57.7319737800437	-1.07358726637758	less	13	0.9
MIR145	54.6001456664239	-0.260184373484713	less	13	0.9
HMGB2	56.2170429715949	-0.243823134341746	greater	13	0.9
NUPR1	69.0764748725419	-1.03718968534654	less	13	0.9
CTSL	75.3248361252731	-0.774566005599639	less	13	0.9
ADAMTS1	60.7042971595048	-0.751713789306367	less	13	0.9
CALR	59.7858703568823	0.702172908931316	greater	13	0.9
GPNMB	87.5994173343045	-1.63548425419832	less	13	0.9
KYNU	62.1121631463947	-0.286910688796613	less	13	0.9
CLSPN	64.9730517115807	0.030625358402267	greater	13	0.9
DCN	65.7647487254188	-0.354584519384662	less	13	0.9
FOXD1	79.7101238164601	0.855767704306261	greater	13	0.9
RP5-839B4.8	64.538237436271	-0.339768281503192	less	13	0.9
RAMP1	58.7596504005827	-0.98844955705693	less	13	0.9
IL6	55.7873270211216	-0.614513852365825	less	13	0.9
GNG11	71.2075746540422	-0.649053475969647	less	13	0.9
KIF2C	50.1682447195922	-0.388398824272599	less	13	0.9
IFI44L	68.6008739985433	-0.577460253829838	less	13	0.9
SCD	57.9599417334304	-0.853318965005976	less	13	0.9
DSTN	61.7916970138383	0.338141819914403	less	13	0.9
CDA	54.9482884195191	0.0441836071169833	greater	13	0.9
MFSD12	56.9439184268027	-0.776419601723918	less	13	0.9
C1R	77.7225054624909	-0.814068506120509	less	13	0.9
HTRA1	66.8506919155135	-0.613384719378951	less	13	0.9
COL4A1	50.9337217771304	-0.358182845745727	less	13	0.9
VMP1	56.3394027676619	-0.323165696949693	greater	13	0.9
H2AFX	57.8958485069188	0.513855696830612	greater	13	0.9
CADM1	80.7924253459578	-0.848586396117946	less	13	0.9
NUF2	58.9235251274582	0.859195659739056	greater	13	0.9
UBE2T	69.0240349599426	-0.0513695592641791	greater	13	0.9
MAD2L1	58.7079388201016	-0.320249557139953	greater	13	0.9
DUSP1	70.1405680990531	0.427535031417444	greater	13	0.9
SQSTM1	66.3670793882007	-0.165258195965227	greater	13	0.9
NTRK2	68.8885651857245	0.738170723528854	greater	13	0.9
SGOL2	55.4144209759649	-0.0415107835289456	greater	13	0.9
AURKB	50.6642388929352	-0.459190275337926	less	13	0.9
JUN	59.0837581937363	-0.268005502534499	greater	13	0.9
SOX4	52.9147851420247	-0.0390584340828837	greater	13	0.9
BAALC	54.4595775673703	0.134641403287832	greater	13	0.9
BTG1	64.1711580480699	-0.940968696924514	less	13	0.9
HIST1H2AC	57.3998543335761	-0.767496553111947	less	13	0.9
CDC25B	60.6278222869628	-0.309278054607691	less	13	0.9
HSD17B6	66.2337946103425	0.953325375448471	greater	13	0.9
MYBL2	57.1675163874723	0.458310993286615	greater	13	0.9
SMURF2	58.8769118718133	-0.328331873345279	greater	13	0.9
TUBB4B	70.9992716678807	0.25137929288434	greater	13	0.9
TNFRSF11B	73.3743627093956	2.70330006814927	greater	13	0.9
GDF6	70.4348142753098	0.742505559430852	greater	13	0.9
FTH1	81.5280407865987	-0.704106873305399	less	13	0.9
COTL1	78.6147123088125	2.04807088202377	greater	13	0.9
ATP2B1	53.1041514930809	-0.731364849519581	less	13	0.9
GCLM	54.0691915513474	-0.762987614756644	less	13	0.9
CDC42EP3	51.877640203933	-0.123948660385583	less	13	0.9
DDIT3	55.60524399126	-0.739289919991645	less	13	0.9
SAMD9	54.9009468317551	-0.236709003931122	greater	13	0.9
SLC12A8	75.7785870356883	-0.895644649625999	less	13	0.9
TRIB3	54.7705753823744	-0.787742900724528	less	13	0.9
AXL	62.7662053896577	-0.0559992416680707	greater	13	0.9
PCNA	66.4166059723237	0.0796321895324085	greater	13	0.9
HJURP	54.0531682447196	-0.359213365036714	less	13	0.9
LIF	65.3991260014567	-0.387120771198606	less	13	0.9
ERRFI1	59.60524399126	-0.756967461725579	less	13	0.9
GDF15	61.6707938820102	-0.767369161630398	less	13	0.9
ATAD2	64.4428259286238	0.219087476683964	greater	13	0.9
HHEX	66.3780043699928	-0.0163995220779445	greater	13	0.9
HMGB3	53.3699927166788	-0.654522057100197	less	13	0.9
FOXF2	63.6824471959213	-0.341779814183741	less	13	0.9
CCNA2	51.0327749453752	0.586423230125472	greater	13	0.9
PCSK2	63.8106336489439	-0.358184458633051	less	13	0.9
PHLDA1	63.6955571740714	-0.356486145625013	less	13	0.9
ZWINT	65.0240349599418	-0.0805814189749313	greater	13	0.9
KCNE4	76.9963583394028	-0.768501964211312	less	13	0.9
JUNB	58.8404952658411	1.01893779079703	greater	13	0.9
PRR11	55.4115076474873	0.245678977796528	greater	13	0.9
HN1	60.747268754552	-0.117758871420949	greater	13	0.9
TYMS	63.0517115804806	0.178089403624956	greater	13	0.9
COL5A2	67.353969410051	-0.332995060417754	less	13	0.9
RPL22L1	58.0043699927167	-0.0559637106330583	less	13	0.9
FOS	60.0356882738529	-0.0904850529494283	less	13	0.9
DAB2	70.0320466132557	-0.473329624817155	less	13	0.9
CEP55	61.9308084486524	0.0756699872941962	greater	13	0.9
OSR2	63.1340131099781	-0.425260313532943	less	13	0.9
CKS1B	74.7210487982515	0.649155170946951	greater	13	0.9
TGM2	52.0873998543333	0.151438537536456	greater	13	0.9
ASPH	52.5273124544793	0.23460704077717	less	13	0.9
C1S	75.0233066278223	-0.763778022913889	less	13	0.9
BDNF	66.5914056809903	-0.12127509635782	greater	13	0.9
MFGE8	77.8244719592134	-1.07007292305416	less	13	0.9
LINC00968	69.0007283321195	-0.536003821816816	less	13	0.9
GBP1	56.3350327749452	0.142268725819677	greater	13	0.9
SDC2	59.9737800436999	-0.806586276601044	less	13	0.9
CBLN2	63.7050254916242	-0.0661946593838382	less	13	0.9
DDX58	59.6482155863074	-0.334300033228335	less	13	0.9
ABI3BP	64.796067006555	-0.550472974577129	less	13	0.9
ENPP2	77.1493080844865	-0.510740362766852	less	13	0.9
AKR1C3	69.8084486525856	-0.25535253460614	less	13	0.9
BIRC7	71.4777858703569	-0.945756833457705	less	13	0.9
VCL	60.6984705025491	1.2368188496662	greater	13	0.9
IL7	64.7195921340131	-0.426041862684881	less	13	0.9
MCM4	68.2068463219225	-0.223267111482787	greater	13	0.9
HELLS	68.5258557902403	-0.256429990996946	greater	13	0.9
XAF1	55.7691187181355	-0.483392467497215	less	13	0.9
NUAK1	54.3554260742898	-0.219938085690758	greater	13	0.9
F2RL2	78.7348871085215	-0.510545204040856	less	13	0.9
PRKCDBP	51.6125273124544	-0.320404104953983	greater	13	0.9
TNXB	57.1449380917699	-0.207864742256678	less	13	0.9
ITGA1	68.2301529497444	0.0921712293414802	greater	13	0.9
ISG20	63.4173343044428	-0.456581029192857	less	13	0.9
WNT5A	68.3466860888558	0.340444863863677	greater	13	0.9
PARP14	50.1398397669337	-0.194893703050766	greater	13	0.9
EGR1	69.0837581937353	0.637631505549692	greater	13	0.9
LTBP1	56.3488710852146	-0.0241318545149879	greater	13	0.9
IER2	71.8485069191551	1.00105763860057	greater	13	0.9
FAM43A	70.5615440640932	-0.462760476246585	less	13	0.9
PRDM1	67.6635105608157	-0.433765502346302	less	13	0.9
TNFSF15	68.1369264384559	-0.176262365465388	less	13	0.9
UGCG	56.0670065549891	-0.216337231906964	less	13	0.9
HEY1	51.6715222141297	0.342599628492713	greater	13	0.9
PRRX1	77.2010196649672	-1.02862634743337	less	13	0.9
HGF	62.7239621267298	-0.265735340792257	less	13	0.9
FGF1	66.1995630007274	0.560992971156178	greater	13	0.9
APOBEC3B	67.6715222141294	0.269430393791004	greater	13	0.9
AC104654.2	66.7472687545521	-0.345325752062244	less	13	0.9
CNN1	51.1456664238893	-0.151646319260944	less	13	0.9
ITGA8	58.9592134013109	2.18725403005958	greater	13	0.9
GREM2	50.8164603058995	-0.498201933254607	less	13	0.9
FGF19	51.2184996358339	9.24314147392066	greater	13	0.9
SPATS2L	55.0444282592861	0.538711758306521	greater	13	0.9
IFITM3	60.4508375819374	0.0577223537896087	less	13	0.9
PKDCC	63.9963583394028	-0.401498368977574	less	13	0.9
ECM1	51.3022578295703	-0.650924166996721	less	13	0.9
ANGPT1	78.1798980335033	-0.681176501296489	less	13	0.9
CCDC80	58.8732702112163	-0.544771890857385	less	13	0.9
ENTPD1	59.4916241806264	-0.415414756951712	less	13	0.9
OLFML2B	75.0633648943919	-0.552451324201836	less	13	0.9
GXYLT2	79.0182083029862	-0.763699296747959	less	13	0.9
HLA-C	59.2920611798979	0.549366752827061	greater	13	0.9
HLA-A	53.8055353241078	-0.190462989087815	less	13	0.9
NTN4	65.7472687545521	-0.30400982360264	less	13	0.9
OLFM2	72.8120903131828	-0.527053387687728	less	13	0.9
CAMK2N1	61.7348871085214	-0.0805217423003787	greater	13	0.9
ALCAM	71.8805535324108	-0.808464071471424	less	13	0.9
VWA5A	67.707938820102	-0.333228923131846	less	13	0.9
PTGER3	66.0131099781497	4.44072815113085	greater	13	0.9
WFDC1	64.4377276037873	-0.16715388572481	less	13	0.9
TUBB	78.1238164603053	1.1152085596986	greater	13	0.9
LY6E	67.9766933721777	-0.218469291250112	less	13	0.9
MTSS1	68.7713037144938	-0.726865264610248	less	13	0.9
TMSB10	53.4843408594319	0.188550647184493	less	13	0.9
KCNJ2	66.9293517844137	-0.345633575257932	less	13	0.9
CRIM1	62.4122359796064	0.378240688155002	greater	13	0.9
DDAH1	74.8259286234528	1.02651909947471	greater	13	0.9
RUNX1T1	74.7815003641661	-0.457579107517057	less	13	0.9
CTSC	58.8994901675164	-0.446097998280875	less	13	0.9
DOK5	69.0189366351056	-0.284776524305995	less	13	0.9
CDKN1C	66.1260014566643	-0.198970776837287	less	13	0.9
SQLE	66.4712308812819	-0.658734034223847	less	13	0.9
AMIGO2	68.8841951930076	1.00632011364485	greater	13	0.9
HIST1H1B	54.4333576110705	0.831660235472087	greater	13	0.9
CHN1	69.564457392571	-0.428492195281681	less	13	0.9
CHCHD10	68.543335761107	-0.555158945980836	less	13	0.9
SEMA3D	72.8441369264384	-0.523198370261595	less	13	0.9
AHR	50.9300801165329	-0.314814405115758	greater	13	0.9
ZFP36L1	77.0721048798252	-1.0467903898283	less	13	0.9
PAG1	76.150036416606	-1.00117588259281	less	13	0.9
FABP7	50.0888565185725	-0.329020090273195	less	13	0.9
NCAPG	54.7887836853603	0.672307209885187	greater	13	0.9
PLK2	61.5724690458846	-0.219619123268511	greater	13	0.9
FHL1	50.7691187181353	0.242566956324634	greater	13	0.9
PRRX2	58.1303714493809	-0.112094043454295	less	13	0.9
ARID5B	61.7654770575383	-0.362840490545032	less	13	0.9
KCNMB1	56.063364894392	2.98929666346237	greater	13	0.9
MCM7	66.4705025491623	0.021467595167345	greater	13	0.9
CCNE2	51.3350327749451	0.913031273591242	greater	13	0.9
COL5A3	75.1704297159505	-0.476951547280799	less	13	0.9
BAMBI	71.748725418791	-0.848181466405821	less	13	0.9
DCLK1	68.4406409322651	-0.337660634518465	less	13	0.9
CTSA	70.3386744355426	-0.121720196125636	less	13	0.9
CASP1	57.5477057538237	-0.445784713108502	less	13	0.9
MRVI1	51.4654042243262	2.47265897373037	greater	13	0.9
SPOCD1	70.5258557902407	0.0573812697315698	greater	13	0.9
LMO4	50.1558630735617	-0.274420593118331	greater	13	0.9
PDE5A	69.3168244719592	-0.453437465562379	less	13	0.9
CACNA2D3	66.6241806263658	1.14334205023316	greater	13	0.9
MSC	78.5928623452294	-0.776132213926259	less	13	0.9
HSPB1	52.0393299344501	-0.608078008656272	less	13	0.9
PERP	58.5790240349601	0.00607788042634701	greater	13	0.9
PRCP	65.4122359796067	-0.718278118375054	less	13	0.9
EPDR1	77.8193736343773	-0.640192333937876	less	13	0.9
CARD16	60.8179169701384	-0.30299639174722	less	13	0.9
PCDH18	65.9337217771304	-0.360778992530239	less	13	0.9
PAPPA	66.7793153678077	-0.434508104015572	less	13	0.9
FAS	72.5615440640932	-0.422317234689812	less	13	0.9
TIMP2	65.0182083029862	-0.770898434304605	less	13	0.9
PDGFRA	65.0961398397669	-0.460791305258069	less	13	0.9
SPON2	76.3619810633649	-0.488600087809781	less	13	0.9
C10orf90	68.7494537509104	-0.39322339097673	less	13	0.9
TWISTNB	55.1740713765476	-0.0137410757418901	greater	13	0.9
SVIL	60.721048798252	-0.676783581766563	less	13	0.9
PDLIM7	70.8477785870354	0.627480967981491	greater	13	0.9
KCTD12	64.8113619810634	-0.335797820880036	less	13	0.9
SDCBP	71.3182811361981	-0.51435032003595	less	13	0.9
DEPTOR	70.9410050983248	-0.35197378335807	less	13	0.9
PLXNC1	74.2352512745812	-0.506708882126816	less	13	0.9
LPL	66.2410779315368	-0.122937097605394	less	13	0.9
EXTL2	55.8929351784414	-0.613688834934956	less	13	0.9
CCDC102B	71.4362709395484	-0.438446070571669	less	13	0.9
MYL6	63.6809905316824	0.618738025391329	greater	13	0.9
ZFP36	58.9278951201748	-0.724440791284619	less	13	0.9
TERF1	65.0116533139111	0.224886839428626	greater	13	0.9
CYGB	65.319737800437	-0.612820940986824	less	13	0.9
LSP1	67.6700655498908	-0.132024891418995	less	13	0.9
CYP27A1	69.3641660597232	-0.828907314329815	less	13	0.9
STK17B	63.9067734887109	-0.154707907210698	less	13	0.9
FAT1	58.7880553532411	0.355187332153238	less	13	0.9
ANK3	69.1558630735616	-0.245417089031748	less	13	0.9
ZEB1	50.611798980335	-0.399692989763821	less	13	0.9
ADD3	79.5491624180627	-0.442163227804638	less	13	0.9
LASP1	59.5171158048071	0.0379720602982185	greater	13	0.9
FAM126A	57.7421704297159	0.30117166558791	less	13	0.9
HSD11B1	68.6664238892935	-0.194836502289576	less	13	0.9
CMKLR1	50.5105608157318	0.961604771640177	greater	13	0.9
MICAL2	66.5986890021846	0.144703691151877	greater	13	0.9
KLF9	75.6205389657684	-0.725918769706901	less	13	0.9
CD81	71.6110706482156	-0.275518711010615	less	13	0.9
TES	65.5557174071377	-0.615129146636907	less	13	0.9
NETO1	53.153678077203	-0.0459335581604078	greater	13	0.9
TSPAN2	57.571012381646	-0.189858446722543	less	13	0.9
MYH9	80.0451565914054	1.36854880685378	greater	13	0.9
ITGA4	68.0582665695557	-0.385117482182659	less	13	0.9
CLU	54.5622723962127	-0.20232022967895	less	13	0.9
SPRY1	73.8761835396941	-0.454052916392678	less	13	0.9
GBP2	63.8434085943188	1.18059722736415	greater	13	0.9
PDE3A	71.3270211216315	-0.380305603782231	less	13	0.9
SNCA	78.8550619082302	-0.758126690654065	less	13	0.9
MDK	63.7327021121631	-0.221338312199338	less	13	0.9
TMEM119	71.57902403496	-0.313794992031885	less	13	0.9
MMP11	64.5222141296432	-0.195558179448683	less	13	0.9
SNED1	67.8135469774217	-0.147863966592269	less	13	0.9
ARHGAP28	65.5243991260014	-0.152309642927558	less	13	0.9
ACTA2	72.6483450523066	-1.34122044819173	less	12	0.9
MYLK	66.9281998513691	-1.33022522886811	less	12	0.9
S100B	51.1047276053277	-0.911874600161908	greater	12	0.9
CRYAB	57.3007774538387	-1.60244709614685	less	12	0.9
CCL5	52.2501857886012	-0.957331812574849	less	12	0.9
ACTG2	71.2006231063854	-0.989189594206358	less	12	0.9
TAGLN	67.532012805122	-0.880490875744836	less	12	0.9
A2M	61.7782827416681	-1.38157058664933	less	12	0.9
IFIT2	54.1037843708912	-0.648472433569421	less	12	0.9
IFIT3	64.2078259875374	-0.61275680396888	greater	12	0.9
PRND	52.7117990053164	-0.645892800163034	less	12	0.9
TFPI2	53.465671983079	-1.66887723762939	less	12	0.9
MMP1	60.8036071571486	-0.808087710888386	less	12	0.9
OASL	54.7468987595038	-0.375207973609671	less	12	0.9
IGFBP6	52.0186646087007	-0.26704622356449	greater	12	0.9
SERPINE1	50.5002000800319	-1.28684420499244	greater	12	0.9
IFIT1	56.574772766249	-0.470765720130509	greater	12	0.9
PMEL	55.5529354598983	-4.0881754503236	less	12	0.9
CPA4	67.8692905733723	-1.01922550058586	greater	12	0.9
SCRG1	59.8946721545761	-0.462656265129092	less	12	0.9
HMOX1	52.3109243697479	-0.478605867293846	less	12	0.9
ISG15	78.553564282856	0.321107187053633	greater	12	0.9
VGF	70.754730463614	-0.0779296840183852	greater	12	0.9
RSAD2	58.9771622934888	-0.292324849891653	less	12	0.9
PMAIP1	55.3314182815984	-0.497752336235368	greater	12	0.9
SRGN	77.221602926884	-0.743418102299419	greater	12	0.9
IGFBP2	78.4370891213628	-1.58726725931664	less	12	0.9
CCL18	58.7727948322186	-0.403398406928182	less	12	0.9
UBE2C	53.737923740925	-1.12574775644101	less	12	0.9
SOST	66.5987823700909	-0.0862178065137107	less	12	0.9
IGFBP5	64.8795232378666	-0.959947813462391	less	12	0.9
PTX3	56.0202652489567	-1.06765871887241	less	12	0.9
CITED1	63.19170525353	-2.85000442946088	less	12	0.9
DKK1	74.1811010118326	2.38559919199042	greater	12	0.9
IFI27	61.7625621677242	-1.01018757590975	less	12	0.9
TDO2	67.3033499113932	-0.858467175836538	less	12	0.9
CCL2	66.4501514891666	-0.737592741751259	greater	12	0.9
CTSK	59.3973303607156	-0.327673308014881	greater	12	0.9
COL1A1	50.1150460184072	1.26550175004551	greater	12	0.9
IGFBP3	65.8013205282113	-0.998585169637385	less	12	0.9
IL11	50.8889269993712	-0.605084520250931	less	12	0.9
VCAM1	75.5209226547762	-0.577579952523483	less	12	0.9
MGP	66.678814382896	-0.14581416332887	less	12	0.9
KRT34	52.1301377693935	-0.65229126322347	less	12	0.9
APOE	59.881095295261	-1.39241768914499	less	12	0.9
CENPF	61.7125421597211	-1.16895703332302	less	12	0.9
ASPM	63.4032184302292	-0.604519942336302	less	12	0.9
LUM	70.9076487737952	-0.726518761382217	less	12	0.9
IGFN1	52.3945292402675	-0.469016650259403	greater	12	0.9
SCG5	52.7289487223461	-1.03968790140803	less	12	0.9
IGFBP7	59.6853026925056	-0.838962071699168	less	12	0.9
TIMP3	51.1454581832736	-0.737062732686677	greater	12	0.9
FN1	68.8518264448635	0.855901829630522	greater	12	0.9
NEAT1	53.6293088664037	-1.30915258998251	greater	12	0.9
KRT18	56.7819985136914	-0.485144755326838	greater	12	0.9
ANKRD1	50.1450580232093	-0.5076866560332	less	12	0.9
SCG2	56.5847767678501	-0.579506046920367	greater	12	0.9
PLN	54.6297090264675	-0.451402295265498	greater	12	0.9
TMEM158	67.7914022751959	-0.596119641075645	greater	12	0.9
TM4SF1	57.5623106385409	-0.475783493579387	greater	12	0.9
PSG1	55.9788200994684	-0.264411761474727	less	12	0.9
SFRP4	59.3959012176299	-0.475378884751175	less	12	0.9
MKI67	62.3856685531356	-0.889900995794072	less	12	0.9
TOP2A	58.1425427313783	-0.808182826234667	less	12	0.9
MT2A	62.9287429257415	-0.0230211262269574	greater	12	0.9
INHBA	55.4286000114328	-0.668720522087238	greater	12	0.9
PRNP	66.1500314411474	0.087054454446264	greater	12	0.9
MLANA	58.3154690447607	-2.80993396094551	less	12	0.9
MYOCD	73.1542617046819	-0.712322195846203	less	12	0.9
CTGF	50.9368032927457	-1.35380063401928	less	12	0.9
SEPP1	66.332961756131	-0.346554442329496	less	12	0.9
HERC5	53.4492368375922	-0.50052695363146	less	12	0.9
EREG	64.2678499971416	-0.452332021630745	greater	12	0.9
CCL26	56.1460298405076	-0.368820543867735	less	12	0.9
CXCL12	69.1855313553993	-1.03766249443894	less	12	0.9
C12orf75	57.0571085577085	-0.80421215217014	greater	12	0.9
KCNMA1	69.3856113874121	-0.423547363727734	less	12	0.9
KIAA1199	65.2825415880633	-0.298761387632891	greater	12	0.9
SERPINE2	72.3074944263416	-0.635072905318275	greater	12	0.9
CCNB1	55.4157377236609	-0.734340654066573	less	12	0.9
SFRP1	62.1655805179212	0.880663671049011	greater	12	0.9
GADD45A	56.3089521522895	0.255276220704894	greater	12	0.9
PHACTR1	50.5123477962612	-1.67201057518665	greater	12	0.9
KRTAP1-5	55.5086320242378	-0.447316527098777	greater	12	0.9
CD36	57.5866060709998	-0.339724675140943	greater	12	0.9
SOD2	57.4151089007027	-0.146552526959896	greater	12	0.9
CALD1	55.4107357228606	-0.558557738682025	less	12	0.9
UBE2S	50.7738809809638	-0.389115370776253	less	12	0.9
PTTG1	50.6766992511292	-0.832538640865913	greater	12	0.9
HIST1H1C	52.5588806951352	-0.523216864237117	greater	12	0.9
FBXO32	57.5351569199108	-0.120479461729986	greater	12	0.9
PLIN2	50.6645515348997	-0.48452073966491	greater	12	0.9
GLRX	66.3243868976153	-0.411731239561187	greater	12	0.9
AURKA	59.8889555822329	-0.666217429509596	less	12	0.9
THBS1	69.4584976847882	-0.347085770837211	less	12	0.9
COL6A1	56.5047447550449	-0.0945648733190341	less	12	0.9
BIRC5	55.0627393814669	-1.15599012757712	less	12	0.9
ITGA5	54.1552335219802	-0.70539093143379	less	12	0.9
ID1	64.376464871663	-1.01945900729816	less	12	0.9
SPP1	73.4443777511003	-0.484568167510532	greater	12	0.9
CXCL1	63.4389470073744	-0.643016797972102	less	12	0.9
IER3	69.3470245240949	0.78856938541991	greater	12	0.9
BIRC3	51.3812667924313	-0.501876127074108	less	12	0.9
PLP1	56.9634996855885	-1.45461617020805	less	12	0.9
RRM2	55.9902532441548	-1.03637810149583	less	12	0.9
FGF7	53.9794489224261	-1.06675263659328	less	12	0.9
COL3A1	64.736608929286	-0.429435952983883	less	12	0.9
CCND1	53.4406619790773	-0.914538537983687	less	12	0.9
EDN1	64.6279940547648	-0.364935525030547	less	12	0.9
ADAMTS6	56.2632195735437	-0.335769349041931	less	12	0.9
CTHRC1	50.2701080432174	0.677779755539871	greater	12	0.9
KRTAP2-3	58.4412336363117	-0.35969018608792	less	12	0.9
TPX2	53.1862745098039	-1.07007482382809	less	12	0.9
HIST1H4C	56.4590121762991	-0.967107853039942	less	12	0.9
ADM	51.1840450465899	0.735439630207447	greater	12	0.9
FST	56.501886468873	-0.342352909384848	greater	12	0.9
BGN	85.8507688789802	-0.92417922354312	less	12	0.9
RGS2	56.3118104384611	-0.986544643425985	less	12	0.9
BMP2	66.3315326130452	-0.342434973717095	less	12	0.9
NRG1	69.4241982507287	-0.372120654158566	greater	12	0.9
CD9	63.2574458354768	-0.169478990846635	greater	12	0.9
NNMT	53.5721431429715	-0.548024813430991	greater	12	0.9
CTSD	51.6770994111931	0.237227692594897	less	12	0.9
MIR143HG	69.2741382267193	-0.374586170280082	less	12	0.9
COL1A2	68.0279254558967	-0.34004500616701	less	12	0.9
AP1S2	57.3679471788712	-1.30530420944033	greater	12	0.9
G0S2	65.8856399702738	-0.24139063169236	less	12	0.9
ID2	54.2109701023266	-1.33016402097087	less	12	0.9
LMOD1	69.3427370948379	-0.349932312058993	less	12	0.9
HSPA5	55.400017149717	-0.638734725267705	less	12	0.9
LXN	54.8497970616818	-0.250548603476462	less	12	0.9
ID4	67.2133138969874	-1.77439069421802	less	12	0.9
HAS2	69.9829931972789	-0.481621082416893	less	12	0.9
FHL2	56.809866803864	0.32039520942441	greater	12	0.9
APCDD1	56.7176870748299	-0.756668065317569	less	12	0.9
CENPA	57.9796204195964	-0.537755522172968	less	12	0.9
TMSB4X	53.524266849597	-0.0682368597783766	less	12	0.9
IFIH1	54.1866746698677	-0.304973034116099	greater	12	0.9
COLEC10	66.9131938489682	-0.132113131143785	less	12	0.9
PRSS23	63.4532384382325	0.0691610408446439	greater	12	0.9
HMMR	63.3574858514835	-0.521201029968678	less	12	0.9
RND3	63.183130395015	0.260924149061607	greater	12	0.9
TFAP2A	50.8524838506831	-1.68295198813752	less	12	0.9
WISP2	63.1231063854106	-0.405967933020655	greater	12	0.9
SPARC	65.9285142628475	0.765697344084148	greater	12	0.9
FTL	59.1079288858397	-0.0472215857539486	greater	12	0.9
AQP1	67.8578574286858	-0.376055449390489	less	12	0.9
SPOCK1	78.8937003372774	0.706594919176836	greater	12	0.9
KPNA2	55.4971988795518	-0.409245511686106	less	12	0.9
CDC20	63.7862287772252	-0.616955704932107	less	12	0.9
CSRP2	58.564139941691	-0.10066616388437	less	12	0.9
KIAA0101	60.5006288229578	-1.05244458677556	less	12	0.9
F3	66.7960041159321	-0.391345252646367	less	12	0.9
CLEC2B	54.5175212942319	-0.348636701324629	greater	12	0.9
TSLP	71.1027268050072	-0.334364261192324	greater	12	0.9
COL15A1	56.2646487166295	-0.507026159637665	less	12	0.9
GPM6B	57.526582061396	-1.54671208488073	less	12	0.9
PDLIM1	67.4133939290002	-0.238434013703475	less	12	0.9
CAV1	52.1551477733951	0.32913560740916	less	12	0.9
SLC7A11	63.5561367404104	-0.793216405783828	less	12	0.9
C11orf96	57.2507574458355	-0.429984546215219	less	12	0.9
EFEMP1	65.9999714171383	-0.129587347264219	less	12	0.9
FOSL1	55.1313382495854	-0.594157682050863	greater	12	0.9
GTSE1	55.8644886526039	-0.678484471519017	less	12	0.9
MAP1B	59.1129308866404	-0.0761764693493389	less	12	0.9
CDKN3	57.0020865489053	-0.841983864740358	less	12	0.9
PEG10	54.0837763676899	-0.340750578896498	less	12	0.9
ANXA1	64.0606242496993	-0.00216800071568421	greater	12	0.9
CYTL1	50.0728862973762	-0.0137074023104665	greater	12	0.9
HPGD	54.2395529640427	-0.410052795813609	less	12	0.9
STMN1	62.131995655405	-1.02787970692936	less	12	0.9
SYNPO2	68.6767564168525	-0.437990087569799	less	12	0.9
CENPE	64.3750357285771	-0.450551353444898	less	12	0.9
CDK1	60.0876064711599	-0.619941377879263	less	12	0.9
IL6ST	58.5169782198592	0.837420918053671	greater	12	0.9
AKAP3	66.1414565826331	-0.212959114585987	less	12	0.9
HLA-B	56.6376550620247	0.134249153888457	greater	12	0.9
ID3	57.0692562739381	-0.803559951092306	less	12	0.9
MGST1	68.3752072257474	-0.241597313588056	less	12	0.9
FOSB	71.7179729034476	0.757109215199042	greater	12	0.9
OMG	64.8752358086092	-0.14657623878627	less	12	0.9
C10orf10	50.837477848282	-0.304210854945559	greater	12	0.9
CXCL3	65.4897673355056	-0.374626592790737	less	12	0.9
COL6A3	71.2134853941577	-0.311703676058481	less	12	0.9
GAPDH	52.6510604241697	-0.500213440948444	less	12	0.9
CKS2	55.8916423712341	-0.480383158915124	greater	12	0.9
COL6A2	58.9428628594295	-0.378777838163244	less	12	0.9
GLIPR1	51.7628479963414	-0.323414932341045	greater	12	0.9
FAM211A	53.25916080718	-0.865886626462567	less	12	0.9
PSAP	54.188103812954	-0.00673321593056675	greater	12	0.9
PLK1	58.8428228434231	-0.453434000374221	less	12	0.9
CRTAC1	60.4220259532385	-0.575554818317151	less	12	0.9
FGF5	51.1668953295601	-0.227137610343865	greater	12	0.9
CLDN11	58.025352998342	-0.32812289993059	greater	12	0.9
LAMP5	66.0885782884582	-0.32694028251491	less	12	0.9
TPM1	64.5722574744183	0.122128363893933	less	12	0.9
IFI6	63.7840850625957	0.203181912283862	greater	12	0.9
